source_id,career,career_family,riasec_profile,institution,institution_type,management_type,location,duration_years,monthly_income,annual_cost,admission_rate,duration_measured,income_measured,cost_measured,admission_measured
3128,Educación Primaria,Educación Primaria,SAE,San Juan Bautista,Instituto,Pública,Huancavelica,5,1955,160,61,true,false,true,false
3136,Educación Primaria,Educación Primaria,SAE,San Juan Bosco,Instituto,Privada,Junín,5,1955,240,61,false,false,false,false
3145,Educación Primaria,Educación Primaria,SAE,San Juan Bosco,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
3151,Educación Primaria,Educación Primaria,SAE,San Juan de La Cruz,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
3166,Educación Primaria,Educación Primaria,SAE,San Marcelo,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
3214,Educación Primaria,Educación Primaria,SAE,San Silvestre,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
3222,Educación Primaria,Educación Primaria,SAE,Santa Ana,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
3230,Educación Primaria,Educación Primaria,SAE,Santa Cruz,Instituto,Pública,Cajamarca,5,1955,240,61,false,false,false,false
3239,Educación Primaria,Educación Primaria,SAE,Santa Felicita,Instituto,Privada,Junín,5,1955,240,61,false,false,false,false
3240,Educación Primaria,Educación Primaria,SAE,Santa Lucia,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
3256,Educación Primaria,Educación Primaria,SAE,Santa Rosa,Instituto,Pública,Cusco,5,1955,300,61,true,false,true,false
3262,Educación Primaria,Educación Primaria,SAE,Santa Rosa,Instituto,Privada,Huancavelica,5,1955,240,61,false,false,false,false
3297,Educación Primaria,Educación Primaria,SAE,Santo Tomas de Aquino,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
3307,Educación Primaria,Educación Primaria,SAE,Schiller - Goethe,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
3318,Educación Primaria,Educación Primaria,SAE,Seminario Evangélico de Lima,Universidad,Privada,Lima,5,1507,161,88.5,false,false,false,false
3366,Educación Primaria,Educación Primaria,SAE,Señor de Luren,Instituto,Privada,Ica,5,1955,1600,61,true,false,true,false
3361,Educación Primaria,Educación Primaria,SAE,Señor de los Milagros,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
3406,Educación Primaria,Educación Primaria,SAE,Simón Bolívar,Instituto,Privada,Puno,5,1955,240,61,false,false,false,false
3453,Educación Primaria,Educación Primaria,SAE,System'S Teacher´S,Instituto,Privada,Ucayali,5,1955,240,61,false,false,false,false
3455,Educación Primaria,Educación Primaria,SAE,Tacabamba,Instituto,Privada,Cajamarca,5,1955,240,61,false,false,false,false
3460,Educación Primaria,Educación Primaria,SAE,Tambogrande,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
3472,Educación Primaria,Educación Primaria,SAE,Tayabamba,Instituto,Pública,La Libertad,5,1955,300,61,true,false,true,false
3526,Educación Primaria,Educación Primaria,SAE,Tembladera,Instituto,Pública,Cajamarca,5,1955,160,61,true,false,true,false
3530,Educación Primaria,Educación Primaria,SAE,Teodoro Peñaloza,Instituto,Pública,Junín,5,1955,240,61,false,false,false,false
3557,Educación Primaria,Educación Primaria,SAE,Toribio Rodríguez de Mendoza,Instituto,Pública,Amazonas,5,1955,240,61,false,false,false,false
3933,Educación Primaria,Educación Primaria,SAE,Universidad Antonio Ruíz De Montoya,Universidad,Privada,Lima,5,1507,161,33,true,false,false,true
4020,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Ayacucho,5,1507,161,88.5,false,false,false,false
4028,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Huánuco,5,1507,161,88.5,false,false,false,false
4033,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Junín,5,1507,161,88.5,false,false,false,false
4041,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,La Libertad,5,1507,161,88.5,false,false,false,false
4051,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Lambayeque,5,1507,161,88.5,false,false,false,false
4058,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Lima,5,1507,161,88.5,false,false,false,false
4066,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Piura,5,1507,161,88.5,false,false,false,false
4076,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Tumbes,5,1507,161,88.5,false,false,false,false
4084,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Ucayali,5,1507,161,88.5,false,false,false,false
4007,Educación Primaria,Educación Primaria,SAE,Universidad Católica Los Ángeles de Chimbote,Universidad,Privada,Áncash,5,1507,161,90,true,false,false,true
4091,Educación Primaria,Educación Primaria,SAE,Universidad Católica San Pablo,Universidad,Privada,Arequipa,5,1507,161,90,true,false,false,false
4100,Educación Primaria,Educación Primaria,SAE,Universidad Católica Santo Toribio De Mogrovejo,Universidad,Privada,Lambayeque,5,1507,161,90,true,false,false,false
4120,Educación Primaria,Educación Primaria,SAE,Universidad Católica Sedes Sapientiae,Universidad,Privada,Lima,5,1507,161,85,true,false,false,true
3987,Educación Primaria,Educación Primaria,SAE,Universidad Católica de Trujillo Benedicto XVI,Universidad,Privada,La Libertad,5,1507,161,88.5,false,false,false,false
4165,Educación Primaria,Educación Primaria,SAE,Universidad César Vallejo,Universidad,Privada,La Libertad,5,1697,2400,88.5,true,true,true,false
4196,Educación Primaria,Educación Primaria,SAE,Universidad César Vallejo,Universidad,Privada,Lambayeque,5,1697,161,88.5,false,true,false,false
4214,Educación Primaria,Educación Primaria,SAE,Universidad César Vallejo,Universidad,Privada,Lima,5,1697,161,88.5,false,true,false,false
4462,Educación Primaria,Educación Primaria,SAE,Universidad Femenina del Sagrado Corazón,Universidad,Privada,Lima,5,2673,161,80,true,true,false,true
4511,Educación Primaria,Educación Primaria,SAE,Universidad José Carlos Mariátegui,Universidad,Privada,Moquegua,5,1507,161,88.5,false,false,false,false
4554,Educación Primaria,Educación Primaria,SAE,Universidad Marcelino Champagnat,Universidad,Privada,Lima,5,1507,6300,90,true,false,true,false
4604,Educación Primaria,Educación Primaria,SAE,Universidad Nacional Daniel Alcides Carrión,Universidad,Pública,Pasco,5,1507,161,90,true,false,false,false
5141,Educación Primaria,Educación Primaria,SAE,Universidad Nacional Hermilio Valdizán,Universidad,Pública,Huánuco,5,1507,50,26,true,false,true,true
5374,Educación Primaria,Educación Primaria,SAE,Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas,Universidad,Pública,Amazonas,5,1507,120,88.5,true,false,true,false
4630,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de Cajamarca,Universidad,Pública,Cajamarca,5,1507,52,71,true,false,true,true
4662,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de Educación Enrique Guzmán y Valle,Universidad,Pública,Lima,5,1495,161,88.5,false,true,false,false
4686,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de Huancavelica,Universidad,Pública,Huancavelica,5,1507,90,90,true,false,true,false
4739,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de La Amazonía Peruana,Universidad,Pública,Loreto,5,1507,144,90,true,false,true,false
4774,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de Piura,Universidad,Pública,Piura,5,1507,161,88.5,false,false,false,false
4889,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de San Cristóbal de Huamanga,Universidad,Pública,Ayacucho,5,1507,128,3,true,false,true,true
4916,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de San Martín,Universidad,Pública,San Martín,5,1507,161,88.5,false,false,false,false
4935,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de Trujillo,Universidad,Pública,La Libertad,5,1227,120,57,true,true,true,true
4991,Educación Primaria,Educación Primaria,SAE,Universidad Nacional de Ucayali,Universidad,Pública,Ucayali,5,1507,100,80,true,false,true,true
5002,Educación Primaria,Educación Primaria,SAE,Universidad Nacional del Altiplano,Universidad,Pública,Puno,5,1507,161,29,true,false,false,true
5052,Educación Primaria,Educación Primaria,SAE,Universidad Nacional del Centro Del Perú,Universidad,Pública,Junín,5,1507,27,90,true,true,true,false
5079,Educación Primaria,Educación Primaria,SAE,Universidad Nacional del Santa,Universidad,Pública,Áncash,5,1507,178,90,true,false,true,false
5412,Educación Primaria,Educación Primaria,SAE,Universidad Particular de Chiclayo,Universidad,Privada,Cajamarca,5,1507,161,88.5,false,false,false,false
5420,Educación Primaria,Educación Primaria,SAE,Universidad Particular de Chiclayo,Universidad,Privada,Lambayeque,5,1507,161,88.5,true,false,false,false
5435,Educación Primaria,Educación Primaria,SAE,Universidad Peruana Cayetano Heredia,Universidad,Privada,Lima,5,1507,15080,90,true,false,true,false
5539,Educación Primaria,Educación Primaria,SAE,Universidad Peruana Los Andes,Universidad,Privada,Junín,5,1507,2440,90,true,false,true,false
5560,Educación Primaria,Educación Primaria,SAE,Universidad Peruana Los Andes,Universidad,Privada,Lima,5,1507,161,88.5,false,false,false,false
5574,Educación Primaria,Educación Primaria,SAE,Universidad Peruana Unión,Universidad,Privada,Lima,5,1507,9600,90,true,false,true,false
5617,Educación Primaria,Educación Primaria,SAE,Universidad Privada Antenor Orrego,Universidad,Privada,La Libertad,5,1507,2600,88.5,true,false,true,false
5684,Educación Primaria,Educación Primaria,SAE,Universidad Privada de Tacna,Universidad,Privada,Tacna,5,1507,3410,88.5,true,false,true,false
5950,Educación Primaria,Educación Primaria,SAE,Universidad San Pedro,Universidad,Privada,Cajamarca,5,1507,161,88.5,false,false,false,false
5960,Educación Primaria,Educación Primaria,SAE,Universidad San Pedro,Universidad,Privada,La Libertad,5,1507,161,88.5,false,false,false,false
5967,Educación Primaria,Educación Primaria,SAE,Universidad San Pedro,Universidad,Privada,Lima,5,1507,161,88.5,false,false,false,false
5977,Educación Primaria,Educación Primaria,SAE,Universidad San Pedro,Universidad,Privada,Piura,5,1507,161,88.5,false,false,false,false
5929,Educación Primaria,Educación Primaria,SAE,Universidad San Pedro,Universidad,Privada,Áncash,5,1507,161,87,true,false,false,true
5990,Educación Primaria,Educación Primaria,SAE,Universidad Santo Domingo de Guzmán,Universidad,Privada,Lima,5,1507,300,90,true,false,true,false
4408,Educación Primaria,Educación Primaria,SAE,Universidad de Piura,Universidad,Privada,Piura,5,1507,161,65,true,false,false,true
6089,Educación Primaria,Educación Primaria,SAE,Uriel García,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
6110,Educación Primaria,Educación Primaria,SAE,Vicente Sánchez Valer,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
6176,Educación Primaria,Educación Primaria,SAE,Virgen de La Puerta,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
6182,Educación Primaria,Educación Primaria,SAE,Virgen del Carmen,Instituto,Pública,Cusco,5,1955,50,61,true,false,true,false
6121,Educación Primaria,Educación Primaria,SAE,Víctor Andrés Belaunde,Instituto,Pública,Cajamarca,5,1955,240,61,false,false,false,false
6133,Educación Primaria,Educación Primaria,SAE,Víctor Andrés Belaunde,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
6140,Educación Primaria,Educación Primaria,SAE,Víctor Raúl Haya de La Torre,Instituto,Pública,La Libertad,5,1955,240,61,false,false,false,false
6207,Educación Primaria,Educación Primaria,SAE,Yungay,Instituto,Privada,Áncash,5,1955,240,61,false,false,false,false
173,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Alianza Ichuña Bélgica,Instituto,Pública,Moquegua,5,1955,240,61,false,false,false,false
428,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Benigno Ayala Esquivel,Instituto,Pública,Ayacucho,5,1955,240,61,false,false,false,false
441,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Bilingüe De Yarinacocha,Instituto,Pública,Ucayali,5,1955,240,61,false,false,false,false
584,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Cenit Galeaza,Instituto,Privada,Puno,5,1955,240,90,true,false,false,false
627,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,César Abraham Vallejo Mendoza,Instituto,Pública,Amazonas,5,1955,240,61,false,false,false,false
1323,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Filiberto García Cuellar,Instituto,Pública,Ayacucho,5,1955,240,61,false,false,false,false
1368,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Fray Ángel José Azagra Murillo,Instituto,Pública,Pasco,5,1955,240,61,false,false,false,false
1389,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Gamaniel Blanco Murillo,Instituto,Pública,Pasco,5,1955,240,61,false,false,false,false
1430,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Gregoria Santos,Instituto,Pública,Cusco,5,1955,200,61,true,false,true,false
1525,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Horacio Zeballos Gamez,Instituto,Pública,Cusco,5,1955,240,61,true,false,false,false
1543,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Huancané,Instituto,Pública,Puno,5,1955,240,61,false,false,false,false
1554,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Huancavelica,Instituto,Pública,Huancavelica,5,1955,240,61,false,false,false,false
1949,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,José María Arguedas - Andahuaylas,Instituto,Pública,Apurímac,5,1955,240,61,false,false,false,false
1966,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,José Salvador Cavero Ovalle,Instituto,Pública,Ayacucho,5,1955,240,61,false,false,false,false
2046,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Juli,Instituto,Pública,Puno,5,1955,240,61,false,false,false,false
2149,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,La Salle De Abancay,Instituto,Pública,Apurímac,5,1955,260,61,true,false,true,false
2229,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Loreto,Instituto,Pública,Loreto,5,1955,400,61,true,false,true,false
2461,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Monseñor Elías Olazar,Instituto,Pública,Loreto,5,1955,240,61,false,false,false,false
2466,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Monseñor Francisco Gonzales Burga,Instituto,Pública,Lambayeque,5,1955,240,61,false,false,false,false
2565,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Nuestra Señora de Lourdes,Instituto,Pública,Ayacucho,5,1955,240,61,false,false,false,false
2582,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Nuestra Señora del Rosario,Instituto,Pública,Madre De Dios,5,1955,240,61,false,false,false,false
2723,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Pedro Monge Córdova,Instituto,Pública,Junín,5,1955,240,61,false,false,false,false
2882,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Pukllasunchis (Ricardo Palma),Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
3602,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Túpac Amaru,Instituto,Pública,Cusco,5,1955,200,32,true,false,true,true
6122,Educación Primaria (Intercultural y Bilingüe),Educación Primaria,SAE,Víctor Andrés Belaunde,Instituto,Pública,Cajamarca,5,1955,240,61,false,false,false,false
4360,Educación Primaria Intercultural,Educación Primaria,SAE,Universidad de Ciencias y Humanidades,Universidad,Privada,Lima,5,1419,161,88.5,false,true,false,false
5165,Educación Primaria y Bilingüe,Educación Primaria,SAE,Universidad Nacional Intercultural de La Amazonia,Universidad,Pública,Ucayali,5,1507,104,86,true,false,true,true
3934,Educación Primaria y Bilingüe Intercultural,Educación Primaria,SAE,Universidad Antonio Ruíz De Montoya,Universidad,Privada,Lima,5,1507,161,72,true,false,false,true
